Section Name,Short Title,Min Cred,Max Cred,BLDG,ROOM,DAYS,Start Time,End Time,Faculty Name,Avail Status,Prerequisites,Coreq,Notes,Location,Seats Available,Seat Capatcity
BIO-466-01,MOLECULAR BIOLOGY,4.0,0.0,WALS,201,TTH,11:30 AM,12:45 PM,"Zhang, Xiao-Ning",Open,BIO 371,,,MC,10,10
BIO-472-01,IMMUNOLOGY,3.0,0.0,WALS,204,TTH,9:00 AM,9:50 AM,"Schwingel, Johanna",Open,,,,MC,8,8
BIOL-101-01,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,M,1:30 PM,4:20 PM,"Schwingel, Johanna",Open,,,,MC,16,16
BIOL-101-02,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,T,1:00 PM,3:50 PM,"Vogel, Kevin",Open,,,,MC,16,16
BIOL-101-03,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,W,1:30 PM,4:20 PM,"Ryan, Sean",Open,,,,MC,16,16
BIOL-101-04,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,TH,1:00 PM,3:50 PM,"Schwingel, Johanna",Open,,,,MC,16,16
BIOL-101-05,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,M,5:30 PM,8:20 PM,"Benington, Joel",Open,,,,MC,16,16
BIOL-101-06,FUNDAMENTALS OF BIOLOGY LAB,0.0,0.0,WALS,G01,T,5:30 PM,8:20 PM,"Ryan, Sean",Open,,,,MC,16,16
BIOL-106-01,BIOLOGICAL SCI II LAB,0.0,0.0,DELA,215,M,1:30 PM,4:20 PM,"Knittel, Romy",Open,,,,MC,14,14
BIOL-106-02,BIOLOGICAL SCI II LAB,0.0,0.0,DELA,215,T,1:00 PM,3:50 PM,"Knittel, Romy",Open,,,,MC,14,14
BIOL-106-03,BIOLOGICAL SCI II LAB,0.0,0.0,DELA,215,W,1:30 PM,4:20 PM,"Knittel, Romy",Open,,,,MC,14,14
BIOL-106-04,BIOLOGICAL SCI II LAB,0.0,0.0,DELA,215,TH,1:00 PM,3:50 PM,"Knittel, Romy",Open,,,,MC,14,14
BIOL-106-05,BIOLOGICAL SCI II LAB,0.0,0.0,DELA,215,F,1:30 PM,4:20 PM,"Knittel, Romy",Open,,,,MC,0,0
BIOL-212-01,HUMAN ANAT. & PHYSIOL. LAB,0.0,0.0,DELA,205,M,1:30 PM,4:20 PM,"Jodush, Stephen",Open,,,,MC,10,10
BIOL-212-02,HUMAN ANAT. & PHYSIOL. LAB,0.0,0.0,DELA,205,W,1:30 PM,4:20 PM,"Messer, Christopher",Open,,,,MC,10,10
BIOL-212-03,HUMAN ANAT. & PHYSIOL. LAB,0.0,0.0,DELA,205,F,1:30 PM,4:20 PM,"Messer, Christopher",Open,,,,MC,10,10
BIOL-293-01,GENETICS/CELL BIO LAB,1.0,0.0,WALS,105,TH,1:00 PM,3:50 PM,"Dykstra, Kaitlyn",Open,,,,MC,10,10
BIOL-293-02,GENETICS/CELL BIO LAB,1.0,0.0,WALS,105,T,1:00 PM,3:50 PM,"Dykstra, Kaitlyn",Open,,,,MC,10,10
BIOL-310-01,PLANT BIOLOGY LAB,0.0,0.0,WALS,G03,M,1:30 PM,4:20 PM,"Vogel, Kevin",Open,,,,MC,8,8
BIOL-332-01,PHYSIO/ANAT OF HUMAN LAB II,0.0,0.0,DELA,205,T,1:00 PM,3:50 PM,"Jodush, Stephen",Open,,,,MC,10,10
BIOL-332-02,PHYSIO/ANAT OF HUMAN LAB II,0.0,0.0,DELA,205,TH,1:00 PM,3:50 PM,"Jodush, Stephen",Open,,,,MC,10,10
BIOL-350-01,NEUROBIOLOGY LAB,0.0,0.0,,,,,,"Benington, Joel",Open,,,,MC,16,16
BIOL-466-01,MOLECULAR BIO LAB,0.0,0.0,WALS,107,TH,1:00 PM,3:50 PM,"Zhang, Xiao-Ning",Open,,,,MC,10,10
BIOL-472-01,IMMUNOLOGY LAB,0.0,0.0,WALS,205,W,1:30 PM,4:20 PM,"Schwingel, Johanna",Open,,,,MC,8,8
