Section Name,Short Title,Min Cred,Max Cred,BLDG,ROOM,DAYS,Start Time,End Time,Faculty Name,Avail Status,Prerequisites,Coreq,Notes,Location,Seats Available,Seat Capatcity
HIST-494S-01, EMPIRES IN WORLD HISTORY,3.0,0.0,PLAS,008,W,1:10 PM,3:40 PM,"Pitt, Steven",Open,,,,MC,20,20
HON-102-01,FRESHMAN HONORS SEMINAR II,0.0,0.0,WALS,G21,TH,,,"Simpson, Scott",Open,,,course meets 1st Thursday of the month only ,MC,150,150
HON-299AA-01,"BODY IN SCIENCE, THEO & CULT",3.0,0.0,DELA,020,H,,,"Foerst, Anne",Open,,,,MC,15,15
HON-299E-01,SP TOP: PSYCHOPATH/CINEMA,3.0,0.0,DELA,123,T,,,"Vogel, Stephanie",Open,,,,MC,14,14
HON-299P-01,MEDIA & PUBLIC OPINION,3.0,0.0,PLAS,014,H,,,"Gross, Benjamin",Open,,,,MC,15,15
HON-300-01,HONORS EXPERIENCE,0.0,0.0,,,,,,"Simpson, Scott",Open,,,,MC,15,15
HON-498-01,HP -- HONORS PROJECT,1.0,3.0,,,,,,"Simpson, Scott",Open,,,,MC,15,15
HON-499-01,HONORS PROJECT,2.0,0.0,,,,,,"Simpson, Scott",Open,,,,MC,15,15
HS-102-01,MEDICAL TERMINOLOGY,1.0,0.0,,,,,,"Thomas, Monica",Open,,,,OL,30,30
HS-107-01,Health-Related Fit/Wellness,3.0,0.0,FRHA,106,T,1:10 PM,3:40 PM,"Mills, Makennah",Open,,,,MC,30,30
HS-107-02,Health-Related Fit/Wellness,3.0,0.0,FRHA,106,M,8:00 AM,10:30 AM,"Thomas, Monica",Open,,,,MC,30,30
HS-201-01,RESEARCH METHODS IN HEALTH,3.0,0.0,FRHA,106,W,8:00 AM,10:30 AM,"Allen, Jeffrey",Open,,,,MC,30,30
HS-201-55,RESEARCH METHODS IN HEALTH,3.0,0.0,,,,,,"Allen, Jeffrey",Open,,,,MC,0,0
HS-314-01,EXERCISE PHYSIOLOGY,3.0,0.0,RECE,002,M,8:00 AM,10:30 AM,"Fiske, Darryn",Open,BIO 211 & BIO 212,,,MC,30,30
HS-401-01,SEMINAR: CURRENT TOPICS IN HS,3.0,0.0,FRHA,106,T,10:35 AM,1:05 PM,"Richards, Stephanie",Open,,,,MC,30,30
HS-413-01,INTERNSHIP,3.0,0.0,,,,,,"Allen, Jeffrey",Open,Junior/Senior Status ,,,MC,0,0
HSOC-401-01,HEALTH & SOCIETY SEMINAR,3.0,0.0,DELA,221,W,8:00 AM,10:30 AM,"Benington, Joel",Open,,,,MC,14,14
IMP-201-01,EXPLORING INTRDIS ACROSS SBU,3.0,0.0,DELA,020,H,,,"Foerst, Anne",Open,,,,MC,15,15
IMP-401-01,IM SENIOR CAPSTONE PROJECT,3.0,0.0,,,,,,"Foerst, Anne",Open,,,,MC,0,0
IS-350-01,WORLD CINEMA,3.0,0.0,PLAS,011,WM,1:10 PM,3:40 PM,"Dalton, William",Open,,,crosslisted with HIST 394W 01,MC,9,9
IS-491-01,SENIOR THESIS,3.0,0.0,,,,,,"Kubal, Mary Rose",Open,,,,MC,10,10
ITAL-102-01,ELEM. ITALIAN II,3.0,0.0,MUPB,103,W,8:00 AM,10:30 AM,"Cellini, Alva",Open,ITAL 101,,,MC,20,20
ITAL-202-01,INTERMED ITALIAN II,3.0,0.0,MUPB,103,S,10:35 AM,1:05 PM,"Cellini, Alva",Open,ITAL 201,,,MC,15,15
JMC-101-01,COMMUNICATION TODAY,3.0,0.0,MUPB,105,W,8:00 AM,10:30 AM,"McNall, Carole",Open,,,,MC,30,30
JMC-110-01,PROFESSIONAL WRITING I,3.0,0.0,MUPB,106,H,,,"Mackowski, Christopher",Open,,,,MC,15,15
JMC-110-55,PROFESSIONAL WRITING I,3.0,0.0,,,,,,"Lee, Anne",Open,,,,MC,0,0
JMC-111-01,PROFESSIONAL WRITING II,3.0,0.0,MUPB,106,H,,,"Mackowski, Christopher",Open,JMC-110,,,MC,15,15
JMC-111-02,PROFESSIONAL WRITING II,3.0,0.0,MUPB,103,T,8:00 AM,10:30 AM,"Walker, Tara",Open,JMC-110,,,MC,15,15
JMC-111-03,PROFESSIONAL WRITING II,3.0,0.0,MUPB,104,M,10:35 AM,1:05 PM,"Lee, Anne",Open,JMC-110,,,MC,15,15
JMC-111-04,PROFESSIONAL WRITING II,3.0,0.0,MUPB,104,W,8:00 AM,10:30 AM,"Lee, Anne",Open,JMC-110,,,MC,15,15
JMC-111-05,PROFESSIONAL WRITING II,3.0,0.0,MUPB,106,S,10:35 AM,1:05 PM,"Vecchio, Patrick",Open,JMC-110,,,MC,15,15
JMC-201-01,NEWSWRITING & REPORTING I,3.0,0.0,MUPB,106,H,,,"Gilliland, Donald",Open,,,,MC,15,15
JMC-202-01,NEWSWRITING & REPORTING II,3.0,0.0,MUPB,106,M,1:10 PM,3:40 PM,"Wilkins, Dennis",Open,JMC 201,,,MC,15,15
JMC-202-02,NEWSWRITING & REPORTING II,3.0,0.0,MUPB,106,W,10:35 AM,1:05 PM,"Wilkins, Dennis",Open,JMC 201,,,MC,15,15
JMC-245-01,VIDEO PRODUCTION,3.0,0.0,MUPB,104,W,10:35 AM,1:05 PM,"Sackett, Scott",Open,,,,MC,15,15
JMC-263-01,SPORTS PHOTOJOURNALISM,3.0,0.0,MUPB,104,W,,,"Melvin, Craig",Open,,,,MC,15,15
JMC-300-01,MEDIA LAW AND ETHICS,3.0,0.0,MUPB,105,T,1:10 PM,3:40 PM,"McNall, Carole",Open,JUNIORS/SENIORS,,,MC,25,25
JMC-340-01,BROADCAST REPORTING,3.0,0.0,MUPB,108,W,1:10 PM,3:40 PM,"Bulszewicz, Anna",Open,,,,MC,15,15
JMC-341-01,SPORTS TV PRODUCTION I,3.0,0.0,MUPB,107,TH,,,"Karnath, Erick",Open,,,CROSSLISTED WITH JMC 342 01 ,MC,15,15
JMC-342-01,SPORTS TV PRODUCTION II,3.0,0.0,MUPB,107,TH,,,"Karnath, Erick",Open,,,CROSSLISTED WITH JMC 341 01 ,MC,15,15
JMC-345-01,ON-AIR ANNOUNCING,3.0,0.0,MUPB,108,S,10:35 AM,1:05 PM,"Bulszewicz, Anna",Open,,,,MC,15,15
JMC-399-01,COMMUNICATIONS RESEARCH METH,3.0,0.0,MUPB,104,S,8:00 AM,10:30 AM,"Walker, Tara",Open,,,,MC,20,20
JMC-401AC-01,SP TOP:MEDIA & POP CULTURE,3.0,0.0,,,,,,"Lee, Richard",Open,,,,OL,20,20
JMC-401CR-55,SP TOP: COMMUNITY REPORTING,1.0,3.0,,,,,,"Lee, Anne",Open,,,,MC,0,0
JMC-401X-55,SP ST: NEWS 21,3.0,0.0,,,,,,"Chimbel, Aaron",Open,,,,MC,0,0
JMC-411-55,WRITING FOR ADVOCACY,3.0,0.0,,,,,,"Wilkins, Dennis",Open,JR/SR JMC MAJORS,,,MC,0,0
JMC-412-01,SPORTS COMMENTARY & ANALYSIS,3.0,0.0,MUPB,106,S,8:00 AM,10:30 AM,"Wilkins, Dennis",Open,,,,MC,15,15
JMC-415-01,JOURNALISTS' WORKSHOP II,3.0,0.0,MUPB,102,T,1:10 PM,3:40 PM,"Lee, AnneLee, Richard",Open,,,,MC,15,15
JMC-441-01,SEM. BROADCAST JOURNALISM II,3.0,0.0,MUPB,108,M,10:35 AM,1:05 PM,"Bulszewicz, Anna",Open,JMC 340,,,MC,15,15
JMC-442-01,POST PRODUCTION,3.0,0.0,MUPB,108,M,,,"Bush, Danny",Open,,,,MC,15,15
JMC-470-01,INTERNET AND THE LAW,3.0,0.0,MUPB,105,T,8:00 AM,10:30 AM,"McNall, Carole",Open,,,,MC,20,20
JMC-482-01,"WOMEN, MINORITIES & MEDIA",3.0,0.0,MUPB,107,T,,,"Lee, Anne",Open,,,CROSSLISTED WITH WS 482 01,MC,20,20
JMC-483-01,MEDIA & DEMOCRACY,3.0,0.0,,,,,,"Lee, Richard",Open,JUNIORS/SENIORS,,,OL,20,20
JMC-499-01,COMPREHENSIVE EXPERIENCE,2.0,0.0,,,,,,"Hoffmann, Pauline",Open,JMC Majors Only,,,MC,20,20
JMC-500-71L01,SPORTS JOURNALISM TODAY,3.0,0.0,,,,,,"Moritz, Brian",Open,,,crosslisted with JMC 501 71L01,SBUOL,20,20
JMC-501-71L01,DIGITAL JOURNALISM TODAY,3.0,0.0,,,,,,"Moritz, Brian",Open,,,CROSSLISTED WITH JMC 500 71L01,SBUOL,20,20
JMC-502-72L01,WRITING AND EDITING,3.0,0.0,,,,,,"Moritz, Brian",Open,,,,SBUOL,15,15
JMC-503-71L01,DIGITAL REPORTING,3.0,0.0,,,,,,"Moritz, Brian",Open,,,,SBUOL,15,15
JMC-504-72L01,DIGITAL STORYTELLING,3.0,0.0,,,,,,"Matthews, Tammy",Open,,,,SBUOL,20,20
JMC-602-71L01,SOCIAL MEDIA STORYTELLING,3.0,0.0,,,,,,"Matthews, Tammy",Open,,,,SBUOL,15,15
JMC-602-72L01,SOCIAL MEDIA STORYTELLING,3.0,0.0,,,,,,"Matthews, Tammy",Open,,,,SBUOL,15,15
JMC-604-71L01,CODING & INTERACTIVE STORYTEL,3.0,0.0,,,,,,"Royal, Cindy",Open,,,,SBUOL,15,15
JMC-605-72L01,BUSINESS OF SPORTS MEDIA,3.0,0.0,,,,,,"Matthews, Tammy",Open,,,,SBUOL,15,15
JMC-701-71L01,DIGITAL PROJECT I: RESEARCH,1.0,0.0,,,,,,"Moritz, Brian",Open,,,,SBUOL,15,15
JMC-702-72L01,DIGITAL PROJECT II: REPORTING,1.0,0.0,,,,,,"Moritz, Brian",Open,,,,SBUOL,15,15
JMC-703-71L01,DIGITAL PROJECT III: PRESENT,1.0,0.0,,,,,,"Moritz, Brian",Open,,,,SBUOL,15,15
LAT-102-01,ELEMENTARY LATIN,3.0,0.0,PLAS,010,W,1:10 PM,3:40 PM,"Caliva Smart, Kathryn",Open,LAT 101,,,MC,15,15
LAT-202-01,INTRO. LAT. AUTHORS OF EMPIRE,3.0,0.0,PLAS,009,M,1:10 PM,3:40 PM,"Caliva Smart, Kathryn",Open,LAT 201,,,MC,20,20
LEAD-620-72L01,GLOBAL LEADERSHIP,3.0,0.0,,,,,,"Adelakun, Ola",Open,,,,SBUOL,20,20
LEAD-631-72L01,ETHICAL LEADERSHIP &INCLUSION,3.0,0.0,,,,,,"Walker, Tara",Open,,,,SBUOL,20,20
LEAD-640-71L01,LEADING CHANGE,3.0,0.0,,,,,,"Hoffman, Michael",Open,,,,SBUOL,20,20
LEAD-655-72L01,PROJECT IN STRAT LEADERSHIP,2.0,0.0,,,,,,"DeSimone, Kimberly",Open,,,,SBUOL,20,20
LEAD-660-72L01,LEADERSHIP PORTFOLIO,1.0,0.0,,,,,,"DeSimone, Kimberly",Open,,,,SBUOL,20,20
MATH-107-01,INTRODUCTION TO STATISTICS,3.0,0.0,DELA,117,W,8:00 AM,10:30 AM,"Kwiatkowski, Sally",Open,,,,MC,25,25
MATH-107-02,INTRODUCTION TO STATISTICS,3.0,0.0,DELA,106,S,10:35 AM,1:05 PM,"Mobley, Timothy",Open,,,,MC,25,25
MATH-107-03,INTRODUCTION TO STATISTICS,3.0,0.0,DELA,024,W,1:10 PM,3:40 PM,"Mobley, Timothy",Open,,,,MC,25,25
MATH-107-04,INTRODUCTION TO STATISTICS,3.0,0.0,DELA,106,T,8:00 AM,10:30 AM,"Cashing, Douglas",Open,,,,MC,28,28
MATH-112-01,MATH FOR ELEM EDUC II,3.0,0.0,DELA,106,T,1:10 PM,3:40 PM,"Cox, Maureen",Open,MATH 111,,,MC,25,25
MATH-112-02,MATH FOR ELEM EDUC II,3.0,0.0,DELA,117,T,8:00 AM,10:30 AM,"Cox, Maureen",Open,MATH 111,,,MC,25,25
MATH-122-01,CALC FOR MGT & SOC SCI,3.0,0.0,DELA,117,M,10:35 AM,1:05 PM,"Kwiatkowski, Sally",Open,,,,MC,28,28
MATH-135-01,QUANTITATIVE REASONING,3.0,0.0,DELA,106,W,1:10 PM,3:40 PM,"Hill, Christopher",Open,,,,MC,25,25
MATH-145-01,INTRO TO MATH CONCEPTS,3.0,0.0,DELA,116,M,8:00 AM,10:30 AM,"Mobley, Timothy",Open,,,,MC,20,20
MATH-145-02,INTRO TO MATH CONCEPTS,3.0,0.0,DELA,316,M,8:00 AM,10:30 AM,"Klucznik, Michael",Open,,,,MC,0,0
MATH-151-01,CALCULUS I,4.0,0.0,DELADELA,106116,T,8:30 AM,9:45 AM,"Cox, Maureen",Open,"HIGH SCHOOL ALGEBRA, TRIG, ANALYTIC GEOMETRY",,,MC,20,20
MATH-151-02,CALCULUS I,4.0,0.0,DELADELA,117116,M,10:00 AM,11:15 AM,"Hill, Christopher",Open,"HIGH SCHOOL ALGEBRA, TRIG, ANALYTIC GEOMETRY",,,MC,20,20
MATH-152-01,CALCULUS II,4.0,0.0,DELADELA,123123,S,8:30 AM,9:20 AM,"Klucznik, Michael",Open,MATH 151,,,MC,20,20
MATH-207-01,DISCRETE MATH I,3.0,0.0,DELA,024,S,10:35 AM,1:05 PM,"Hill, Christopher",Open,,,,MC,25,25
MATH-211-01,GEOMETRY FOR ELEM EDUC,3.0,0.0,DELA,316,S,1:10 PM,3:40 PM,"Mobley, Timothy",Open,MATH 112,,,MC,20,20
MATH-241-01,LINEAR ALGEBRA,3.0,0.0,DELA,316,S,10:35 AM,1:05 PM,"Cox, Maureen",Open,MATH 152 & MATH 207,,,MC,20,20
MATH-252-01,ORDINARY DIFF. EQUATIONS,3.0,0.0,DELA,116,T,1:10 PM,3:40 PM,"Klucznik, Michael",Open,MATH 152,,,MC,20,20
MATH-492-01,SENIOR COMPREHENSIVE PROJECT,1.0,0.0,,,,,,"Hill, Christopher",Open,,,,MC,2,2
MBA-515F-71L01,INTRO TO BUSINESS ANALYTICS I,3.0,0.0,,,,,,"Posmanick, Benjamin",Open,,,,SBUOL,20,20
MBA-516F-72L01,Acctg & Finance Foundations,3.0,0.0,,,,,,"Rankin, Kathleen",Open,,,,SBUOL,20,20
MBA-610-F1F01,FINANCIAL MANAGEMENT,3.0,0.0,SWAN,205,T,,,"Amira, Khaled",Open,MBA-604 OR MBA 515F. 516F & MBA 517F,,,MC,25,25
MBA-610-F1F02,FINANCIAL MANAGEMENT,3.0,0.0,SWAN,205,TH,,,"Mahar, James",Open,MBA-604 OR MBA 515F. 516F & MBA 517F,,,MC,25,25
MBA-611-72L01,LEGAL ENVIRONMENT OF BUSINESS,3.0,0.0,,,,,,"Sundquist, Edward",Open,,,,SBUOL,20,20
MBA-612-71L01,MARKETING MANAGEMENT,3.0,0.0,,,,,,"Hurdle, Andrew",Open,,,,SBUOL,20,20
MBA-612-F1F01,MARKETING MANAGEMENT,3.0,0.0,SWAN,209,TH,,,"Liu, Lu",Open,,,,MC,25,25
MBA-613-72L01,ORGANIZATIONAL BEHAVIOR,3.0,0.0,,,,,,"Stevens, John",Open,,,,SBUOL,20,20
MBA-613-F1F01,ORGANIZATIONAL BEHAVIOR,3.0,0.0,SWAN,101,W,,,"Jamro, Konrad",Open,,,,MC,20,20
MBA-613-F1F02,ORGANIZATIONAL BEHAVIOR,3.0,0.0,SWAN,205,W,,,"Jamro, Konrad",Open,,,,MC,20,20
MBA-621-72L01,DATA VISUALIZATION,3.0,0.0,,,,,,"Babb, Danielle",Open,,,,SBUOL,20,20
MBA-623-71L01,ADVANCED COST ACCOUNTING,3.0,0.0,,,,,,"Kasperski, Michael",Open,,,,OL,20,20
MBA-628-72L01,MANAGERIAL ECONOMICS,3.0,0.0,,,,,,"Wilson, David",Open,MBA 603 or MBA 515F & MBA 517F,,,SBUOL,20,20
MBA-629-71F01,AUDITING:APPL & CASES,3.0,0.0,SWAN,209,H,,,"Coate, Charles",Open,ACCT 405,,,MC,25,25
MBA-630-F1F01,STUDENTS IN MONEY MGMT,3.0,0.0,SWAN,101,MW,,,"Mahar, James",Open,MBA 604 OR MBA 517F,,"CROSSLISTED WITH FIN 210 01, FIN 410 01, & FIN 420 01",MC,10,10
MBA-634-71L01,FINANCIAL MODELING,3.0,0.0,,,,,,"Gallagher, Michael",Open,MBA 516F & MBA 517F OR MBA 601 AND MBA 604 ,,,SBUOL,20,20
MBA-635-72F01,ACCT:THEORY & RESEARCH,3.0,0.0,SWAN,209,H,,,"Fischer, Michael",Open,ACCT 401,,,MC,25,25
MBA-638-F1F01,CONSUMER BEHAVIOR,3.0,0.0,SWAN,209,M,,,"Gratz, Elizabeth",Open,MBA 612,,,MC,20,20
MBA-639-71L01,BEHAVIORAL FINANCE,3.0,0.0,,,,,,"Mahar, James",Open,MBA 604,,,SBUOL,20,20
MBA-644-72L01,INTERNATIONAL MARKETING,3.0,0.0,,,,,,"Trivedi, Dharti",Open,MBA 612,,,SBUOL,20,20
MBA-645-F1L01,INTERNATIONAL MANAGEMENT,3.0,0.0,,,,,,"Jamro, Konrad",Open,,,,OL,20,20
MBA-649-72L01,BUSINESS POLICY,3.0,0.0,,,,,,"Zhu, Jinjing",Open,"MBA 610, MBA 612, MBA 613 & MBA 616",,,SBUOL,20,20
MBA-649-F1F01,BUSINESS POLICY,3.0,0.0,SWAN,205,TH,,,"Jamro, Konrad",Open,"MBA 610, MBA 612, MBA 613 & MBA 616",,,MC,20,20
MBA-649-F1F02,BUSINESS POLICY,3.0,0.0,SWAN,103,M,,,"Zhu, Jinjing",Open,"MBA 610, MBA 612, MBA 613 & MBA 616",,,MC,20,20
MBA-650-F1F01,BUSINESS ETHICS,3.0,0.0,PLAS,006,T,,,"Smothermon, Charles",Open,,,,MC,20,20
MBA-696FE-F1F01,SP TOP:FRANCISCAN ECONOMY,3.0,0.0,SWAN,205,W,,,"Mahar, James",Open,,,crosslisted with BUS 299FE 01,MC,20,20
MBA-696FS-F1F01,SP TP:FIN SCANDALS & ECO CRIS,3.0,0.0,SWAN,101,TH,,,"Crawford, John",Open,,,,MC,20,20
MBA-696W-F1F01,FRAUD EXAMINATION,3.0,0.0,SWAN,200,W,,,"King, Darwin",Open,,,,MC,20,20
MEP-500-01,NURSING WRITING WORKSHOP,1.0,0.0,,,,,,"Perkins, Connie",Open,,,,OL,20,20
MEP-510-01,FOUNDATIONAL NURSING CARE,5.0,0.0,FRHAFRHA,109013,M,9:00 AM,10:00 AM,"Soltysik, Suzanne",Open,,,,MC,30,30
MEP-511-01,HEALTH CARE POLICY & ETHICS,3.0,0.0,FRHA,102,W,,,"Perkins, Connie",Open,,,,MC,30,30
MEP-515-01,PSYCHIATRIC NURSING CARE,6.0,0.0,FRHA,107,MT,9:00 AM,2:00 PM,"Shirey, Peggy",Open,,,,MC,30,30
MEP-610-01,ADVANCED PATHOPHYSIOLOGY,3.0,0.0,FRHA,102,T,1:00 PM,2:30 PM,"Lundeen, Erin",Open,,,,MC,30,30
MEP-612-01,NURS THEORY & EV BASED PRACT,3.0,0.0,,,,,,"Soltysik, Suzanne",Open,,,,OL,30,30
MEP-614-01,ADVANCED PHARMACOLOGY,3.0,0.0,FRHA,102,TH,,,"Crumrine, Filane",Open,,,,MC,30,30
MGT-301-01,MGMT & ORGANIZA.BEHAVIOR,3.0,0.0,SWAN,203,M,1:10 PM,3:40 PM,"Stevens, John",Open,,,,MC,25,25
MGT-301-02,MGMT & ORGANIZA.BEHAVIOR,3.0,0.0,SWAN,203,W,10:35 AM,1:05 PM,"Stevens, John",Open,,,,MC,25,25
MGT-301-03,MGMT & ORGANIZA.BEHAVIOR,3.0,0.0,SWAN,203,MW,,,"Stevens, John",Open,,,,MC,25,25
MGT-306-01,PRODUCTION OPERATION MGMT,3.0,0.0,SWAN,203,S,1:10 PM,3:40 PM,"Jahed, Mohammed",Open,QMX 212,,,MC,25,25
MGT-306-02,PRODUCTION OPERATION MGMT,3.0,0.0,SWAN,203,T,1:10 PM,3:40 PM,"Jahed, Mohammed",Open,QMX 212,,,MC,25,25
MGT-306-03,PRODUCTION OPERATION MGMT,3.0,0.0,SWAN,203,M,8:00 AM,10:30 AM,"Jahed, Mohammed",Open,QMX 212,,,MC,25,25
MGT-322-01,INTRO TO BUSINESS ANALYTICS,3.0,0.0,,,MW,,,"Branch, LaurieMcElfresh, Reed",Open,QMX 212,,,OL,25,25
MGT-329-01,INTRO TO SPORTS MANAGEMENT,3.0,0.0,SWAN,205,M,10:35 AM,1:05 PM,"Demiris, Tiffany",Open,,,crosslisted with BSM 329 01 ,MC,10,10
MGT-329-02,INTRO TO SPORTS MANAGEMENT,3.0,0.0,SWAN,205,S,10:35 AM,1:05 PM,"Demiris, Tiffany",Open,,,crosslisted with BSM 329 02,MC,10,10
MGT-401-01,PERSONNEL/HUMAN RESOURCE,3.0,0.0,SWAN,109,TH,,,"Clarke, Jennifer",Open,MGT 301,,,MC,25,25
MGT-413-01,BUSINESS POLICY,3.0,0.0,PLAS,006,M,1:10 PM,3:40 PM,"Palmer, Todd",Open,BUSINESS MAJORS WITH SENIOR STANDING,,,MC,25,25
MGT-413-02,BUSINESS POLICY,3.0,0.0,SWAN,103,S,1:10 PM,3:40 PM,"Zhu, Jinjing",Open,BUSINESS MAJORS WITH SENIOR STANDING,,,MC,25,25
MGT-413-03,BUSINESS POLICY,3.0,0.0,SWAN,103,T,1:10 PM,3:40 PM,"Zhu, Jinjing",Open,BUSINESS MAJORS WITH SENIOR STANDING,,,MC,25,25
MGT-413-04,BUSINESS POLICY,3.0,0.0,PLAS,006,W,10:35 AM,1:05 PM,"Palmer, Todd",Open,BUSINESS MAJORS WITH SENIOR STANDING,,,MC,20,20
MGT-430-01,ENTREPRENEURSHIP PRACT.,3.0,0.0,SWAN,103,H,,,"Palmer, ToddCullen, Thomas",Open,NEEDS APPROVAL OF MGT DEPT CHAIR TO REGISTER ,,CROSSLISTED WITH MGT 431 01 ,MC,15,15
MGT-431-01,ADV ENTREPRENEURSHIP PRACT.,3.0,0.0,SWAN,103,H,,,"Palmer, ToddCullen, Thomas",Open,MSC-430,,CROSSLISTED WITH MGT 430 01 ,MC,15,15
MKT-301-01,PRINCIPLES OF MARKETING,3.0,0.0,MUPB,AUD,W,3:45 PM,6:15 PM,"Ryan, Kristen",Open,,,,MC,30,30
MKT-301-02,PRINCIPLES OF MARKETING,3.0,0.0,MUPB,AUD,W,3:45 PM,6:15 PM,"Ryan, Kristen",Open,,,,MC,30,30
MKT-301-03,PRINCIPLES OF MARKETING,3.0,0.0,MUPB,AUD,W,3:45 PM,6:15 PM,"Ryan, Kristen",Open,,,,MC,30,30
MKT-302-01,CONSUMER BEHAVIOR,3.0,0.0,SWAN,209,M,1:10 PM,3:40 PM,"Gratz, Elizabeth",Open,MKT 301,,,MC,25,25
MKT-302-02,CONSUMER BEHAVIOR,3.0,0.0,SWAN,209,W,10:35 AM,1:05 PM,"Gratz, Elizabeth",Open,MKT 301,,,MC,25,25
MKT-303-01,SALES MMGT & PERSONAL SELLING,3.0,0.0,,,,,,"Girard, John",Open,MKT 301,,,OL,25,25
MKT-303-02,SALES MMGT & PERSONAL SELLING,3.0,0.0,,,,,,"Girard, John",Open,MKT 301,,,OL,25,25
MKT-306-01,INTEGRATED MKT COMMUNICATION,3.0,0.0,PLAS,006,M,10:35 AM,1:05 PM,"Trivedi, Dharti",Open,MKT 301,,,MC,25,25
MKT-306-02,INTEGRATED MKT COMMUNICATION,3.0,0.0,PLAS,006,W,8:00 AM,10:30 AM,"Trivedi, Dharti",Open,MKT 301,,,MC,25,25
MKT-311-01,AMER. ADVERTISING FEDERATION,3.0,0.0,MUPB,104,H,,,"Liu, Lu",Open,MKT 301�INSTRUCTOR PERMISSION�FEE REQUIRED,,CROSSLISTED WITH SC 430 01 ,MC,25,25
MKT-405-01,INTERNATIONAL MARKETING,3.0,0.0,PLAS,006,S,10:35 AM,1:05 PM,"Trivedi, Dharti",Open,MKT 301,,,MC,25,25
MKT-410-01,Contemp Issues and Top. in Mkt,3.0,0.0,PLAS,008,M,8:00 AM,10:30 AM,"Liu, Lu",Open,SENIOR STANDING,,,MC,20,20
MKT-410-02,Contemp Issues and Top. in Mkt,3.0,0.0,SWAN,103,T,8:00 AM,10:30 AM,"Liu, Lu",Open,SENIOR STANDING,,,MC,25,25
MKT-499FS-01,SP TOP:FOOD SYSTEMS,3.0,0.0,SWAN,109,S,8:00 AM,10:30 AM,"Ryan, Kristen",Open,MKT 301,,,MC,25,25
MPH-540-01,PUBLIC HEALTH MKT & COMMUNIC,3.0,0.0,FRHA,117,W,,,"Hoffmann, Pauline",Open,,,,MC,10,10
MPH-541-01,PUBLIC HEALTH LEADERSHIP,3.0,0.0,FRHA,117,M,,,"Couturier, David",Open,,,,MC,10,10
MPH-542-01,INTERPROFESSIONAL EDUCATION,1.0,0.0,FRHA,117,S,,,"Kent, Darla",Open,,,,MC,10,10
MPH-551-01,CAPSTONE TO COMMENCEMENT,2.0,0.0,FRHA,109,S,,,"Allen, Jeffrey",Open,TO BE TAKEN DURING 2ND YEAR,,,MC,10,10
MS-102-01,BASIC LEADERSHIP,1.0,0.0,MUPB,106,TH,,,"Manning, Brandon",Open,,,,MC,20,20
MS-102-02,BASIC LEADERSHIP,1.0,0.0,PLAS,008,T,,,"Manning, Brandon",Open,,,,MC,20,20
MS-102L-01,BASIC LEADERSHIP LAB,1.0,0.0,DOHA,026,TH,,,"Manning, Brandon",Open,,,,MC,30,30
MS-202-01,LEADERSHIP & TEAMWORK,2.0,0.0,PLAS,008,T,,,"Manning, Brandon",Open,,,,MC,20,20
MS-202-02,LEADERSHIP & TEAMWORK,2.0,0.0,PLAS,008,TH,,,"Manning, Brandon",Open,,,,MC,20,20
MS-202L-01,LEADERSHIP & TEAMWORK LAB,1.0,0.0,DOHA,026,TH,,,"Manning, Brandon",Open,,,,MC,20,20
MS-301-55,LEADERSHIP/PROB.SOLVING,3.0,0.0,,,,,,"Luckie, John",Open,,,,MC,0,0
MS-301L-55,LEADERSHIP/PROB.SOLVING LAB,1.0,0.0,,,,,,"Luckie, John",Open,,,,MC,0,0
MS-302-01,LEADERSHIP AND ETHICS,3.0,0.0,PLAS,011,H,,,"Beshears, Jeffrey",Open,MS 301,,,MC,20,20
MS-302L-01,LEADERSHIP AND ETHICS LAB,1.0,0.0,DOHA,026,TH,,,"Beshears, Jeffrey",Open,MS-301L,,,MC,20,20
MS-402-01,OFFICERSHIP,3.0,0.0,DOHA,026,H,,,"Luckie, John",Open,MS 401,,,MC,20,20
MS-402L-01,OFFICERSHIP LAB,1.0,0.0,DOHA,026,TH,,,"Luckie, John",Open,MS-401L,,,MC,20,20
MSA-601-72L01,INTRO BUSINESS ANALYTICS II,3.0,0.0,,,,,,"Gallagher, Michael",Open,,,,SBUOL,20,20
MSA-613-71L01,PRESCRIPTIVE ANALYTICS,3.0,0.0,,,,,,"Gurung, Anil",Open,,,,SBUOL,20,20
MSA-645-72L01,ANALYTICS CAPSTONE,3.0,0.0,,,,,,"McElfresh, Reed",Open,,,,SBUOL,20,20
MU-101-01,CONCERT BAND,1.0,0.0,RQAC,118,T,,,"Spaeth, Isaac",Open,,,,MC,25,25
MU-102-01,CONCERT CHOIR,1.0,0.0,RQAC,211,W,,,"Stevens, Brian",Open,,,,MC,25,25
MU-103-01,JAZZ BAND,1.0,0.0,RQAC,118,M,,,"Sabina, Leslie",Open,,,,MC,25,25
MU-104-01,SMALL ENSEMBLE CHAMBER SINGER,1.0,0.0,RQAC,211,T,,,"Stevens, Brian",Open,,,,MC,15,15
MU-105-01,APPLIED MUSIC - INTERM. PIANO,1.0,0.0,RQAC,203,,,,"Peterson, Laura",Open,,,,MC,8,8
MU-105-02,APPLIED MUSIC ADVANCED PIANO,1.0,0.0,RQAC,203,,,,"Peterson, Laura",Open,,,,MC,8,8
